CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,CustomerType,Cluster,Segment,DBSCAN_Cluster,Churn
17114.0,6,123,801.12,5,4,3,543,Loyal Customer,2,At Risk Customers,0,0
17115.0,8,120,2761.49,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
17116.0,648,47,389.78,1,3,2,132,Regular,1,Loyal Customers,0,1
17117.0,288,9,116.2,2,1,1,211,Regular,1,Loyal Customers,0,1
17118.0,318,10,157.02,2,1,1,211,Regular,1,Loyal Customers,0,1
17119.0,3,35,606.91,5,2,2,522,Loyal Customer,2,At Risk Customers,0,0
17120.0,233,18,307.46,2,2,2,222,Regular,2,At Risk Customers,0,1
17121.0,403,12,314.74,2,1,2,212,Regular,1,Loyal Customers,0,1
17122.0,119,30,570.5,3,2,2,322,Regular,2,At Risk Customers,0,1
17123.0,162,43,977.17,3,3,3,333,Regular,2,At Risk Customers,0,1
17124.0,185,31,294.24,3,2,2,322,Regular,2,At Risk Customers,0,1
17125.0,50,35,230.5,4,2,1,421,Loyal Customer,2,At Risk Customers,0,0
17126.0,152,445,2016.43,3,5,4,354,Regular,2,At Risk Customers,0,1
17127.0,429,37,1155.0300000000002,1,3,3,133,Regular,1,Loyal Customers,0,1
17128.0,335,14,157.09,2,1,1,211,Regular,1,Loyal Customers,0,1
17129.0,520,2,31.85,1,1,1,111,Regular,1,Loyal Customers,0,1
17131.0,5,134,2463.17,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
17132.0,452,71,1220.91,1,3,4,134,Regular,1,Loyal Customers,0,1
17133.0,16,56,14622.33,5,3,5,535,Loyal Customer,2,At Risk Customers,0,0
17134.0,107,36,625.3,3,2,3,323,Regular,2,At Risk Customers,0,1
17135.0,16,143,1722.18,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
17136.0,662,14,231.68,1,1,1,111,Regular,1,Loyal Customers,0,1
17137.0,416,167,1099.81,1,4,3,143,Regular,1,Loyal Customers,0,1
17138.0,276,256,4417.27,2,5,5,255,Regular,2,At Risk Customers,0,1
17139.0,16,808,19566.76,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
17140.0,247,18,454.12,2,2,2,222,Regular,2,At Risk Customers,0,1
17141.0,418,162,727.58,1,4,3,143,Regular,1,Loyal Customers,0,1
17142.0,239,89,1275.25,2,4,4,244,Regular,2,At Risk Customers,0,1
17143.0,417,112,880.97,1,4,3,143,Regular,1,Loyal Customers,0,1
17144.0,1,48,984.57,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
17145.0,513,180,3120.91,1,5,5,155,Regular,1,Loyal Customers,0,1
17146.0,106,301,5852.64,3,5,5,355,Regular,2,At Risk Customers,0,1
17147.0,23,136,3199.95,4,4,5,445,Loyal Customer,2,At Risk Customers,0,0
17148.0,52,9,124.88,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
17149.0,451,6,143.10000000000002,1,1,1,111,Regular,1,Loyal Customers,0,1
17150.0,377,92,1357.95,2,4,4,244,Regular,1,Loyal Customers,0,1
17151.0,735,4,231.90000000000003,1,1,1,111,Regular,1,Loyal Customers,0,1
17152.0,195,16,2016.5,2,2,4,224,Regular,2,At Risk Customers,0,1
17153.0,24,14,213.78,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
17154.0,75,23,329.34,3,2,2,322,Regular,2,At Risk Customers,0,0
17155.0,18,73,892.46,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
17156.0,492,39,591.87,1,3,2,132,Regular,1,Loyal Customers,0,1
17157.0,8,141,5151.900000000001,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
17158.0,32,113,1980.0,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
17159.0,22,130,2099.59,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
17160.0,31,651,10209.16,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17161.0,444,52,856.01,1,3,3,133,Regular,1,Loyal Customers,0,1
17162.0,29,104,1715.46,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
17163.0,22,30,699.78,4,2,3,423,Loyal Customer,2,At Risk Customers,0,0
17164.0,33,144,2467.35,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
17165.0,284,100,1794.32,2,4,4,244,Regular,1,Loyal Customers,0,1
17166.0,39,12,206.34,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
17167.0,380,79,867.11,2,4,3,243,Regular,1,Loyal Customers,0,1
17168.0,499,21,400.2,1,2,2,122,Regular,1,Loyal Customers,0,1
17169.0,58,75,1156.73,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
17170.0,374,10,178.68,2,1,1,211,Regular,1,Loyal Customers,0,1
17171.0,289,25,384.59,2,2,2,222,Regular,1,Loyal Customers,0,1
17172.0,79,39,956.57,3,3,3,333,Regular,2,At Risk Customers,0,0
17173.0,5,86,3766.6,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
17174.0,218,4,59.9,2,1,1,211,Regular,2,At Risk Customers,0,1
17175.0,44,63,1443.69,4,3,4,434,Loyal Customer,2,At Risk Customers,0,0
17176.0,202,42,902.32,2,3,3,233,Regular,2,At Risk Customers,0,1
17177.0,505,29,119.5,1,2,1,121,Regular,1,Loyal Customers,0,1
17178.0,731,31,432.96,1,2,2,122,Regular,1,Loyal Customers,0,1
17179.0,178,158,1507.26,3,4,4,344,Regular,2,At Risk Customers,0,1
17180.0,56,400,2236.77,4,5,4,454,Loyal Customer,2,At Risk Customers,0,0
17181.0,57,28,309.85,4,2,2,422,Loyal Customer,2,At Risk Customers,0,0
17182.0,423,6,321.3,1,1,2,112,Regular,1,Loyal Customers,0,1
17183.0,8,73,3347.31,5,3,5,535,Loyal Customer,2,At Risk Customers,0,0
17184.0,569,14,198.41000000000005,1,1,1,111,Regular,1,Loyal Customers,0,1
17185.0,592,44,229.46,1,3,1,131,Regular,1,Loyal Customers,0,1
17186.0,47,2,144.0,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
17187.0,227,23,467.71,2,2,2,222,Regular,2,At Risk Customers,0,1
17188.0,11,172,4592.93,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
17189.0,106,120,953.63,3,4,3,343,Regular,2,At Risk Customers,0,1
17190.0,59,190,1726.57,4,5,4,454,Loyal Customer,2,At Risk Customers,0,0
17191.0,28,497,4310.34,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17192.0,536,20,75.28,1,2,1,121,Regular,1,Loyal Customers,0,1
17193.0,36,44,2310.04,4,3,4,434,Loyal Customer,2,At Risk Customers,0,0
17194.0,274,61,812.5,2,3,3,233,Regular,1,Loyal Customers,0,1
17195.0,655,31,562.98,1,2,2,122,Regular,1,Loyal Customers,0,1
17196.0,428,93,327.75,1,4,2,142,Regular,1,Loyal Customers,0,1
17197.0,30,29,1013.01,4,2,3,423,Loyal Customer,2,At Risk Customers,0,0
17198.0,24,96,692.22,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
17199.0,582,8,135.04000000000002,1,1,1,111,Regular,1,Loyal Customers,0,1
17200.0,387,25,356.71,2,2,2,222,Regular,1,Loyal Customers,0,1
17201.0,54,171,1143.1,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
17202.0,421,8,160.65,1,1,1,111,Regular,1,Loyal Customers,0,1
17203.0,36,261,5564.09,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17204.0,175,177,5504.6900000000005,3,5,5,355,Regular,2,At Risk Customers,0,1
17205.0,54,35,999.35,4,2,3,423,Loyal Customer,2,At Risk Customers,0,0
17206.0,53,7,204.24,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
17207.0,652,60,292.62,1,3,2,132,Regular,1,Loyal Customers,0,1
17208.0,396,23,111.15,2,2,1,221,Regular,1,Loyal Customers,0,1
17209.0,649,38,595.7,1,3,2,132,Regular,1,Loyal Customers,0,1
17210.0,393,53,251.72,2,3,1,231,Regular,1,Loyal Customers,0,1
17211.0,27,344,3773.35,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17212.0,253,29,794.41,2,2,3,223,Regular,2,At Risk Customers,0,1
17213.0,40,266,4869.400000000001,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17214.0,60,101,1059.12,3,4,3,343,Regular,2,At Risk Customers,0,0
17215.0,464,11,186.15,1,1,1,111,Regular,1,Loyal Customers,0,1
17216.0,554,13,63.6,1,1,1,111,Regular,1,Loyal Customers,0,1
17217.0,234,27,210.1,2,2,1,221,Regular,2,At Risk Customers,0,1
17218.0,4,471,3891.39,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
17219.0,32,50,259.13,4,3,1,431,Loyal Customer,2,At Risk Customers,0,0
17220.0,24,672,4457.31,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17221.0,7,124,976.62,5,4,3,543,Loyal Customer,2,At Risk Customers,0,0
17222.0,65,112,1579.51,3,4,4,344,Regular,2,At Risk Customers,0,0
17223.0,310,69,558.04,2,3,2,232,Regular,1,Loyal Customers,0,1
17224.0,501,8,100.86,1,1,1,111,Regular,1,Loyal Customers,0,1
17225.0,582,5,131.15,1,1,1,111,Regular,1,Loyal Customers,0,1
17226.0,309,59,895.47,2,3,3,233,Regular,1,Loyal Customers,0,1
17227.0,19,114,1878.93,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
17228.0,16,327,2820.03,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
17229.0,96,47,318.76,3,3,2,332,Regular,2,At Risk Customers,0,1
17230.0,264,217,9388.49,2,5,5,255,Regular,2,At Risk Customers,0,1
17231.0,12,1201,7064.8,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
17232.0,3,35,417.77,5,2,2,522,Loyal Customer,2,At Risk Customers,0,0
17233.0,35,58,560.86,4,3,2,432,Loyal Customer,2,At Risk Customers,0,0
17234.0,183,14,149.89,3,1,1,311,Regular,2,At Risk Customers,0,1
17235.0,25,89,1562.98,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
17236.0,13,158,1929.26,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
17237.0,11,79,994.13,5,4,3,543,Loyal Customer,2,At Risk Customers,0,0
17238.0,3,1139,7331.67,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
17239.0,313,32,1189.45,2,2,3,223,Regular,1,Loyal Customers,0,1
17240.0,596,7,130.60000000000002,1,1,1,111,Regular,1,Loyal Customers,0,1
17241.0,385,170,2736.64,2,4,4,244,Regular,1,Loyal Customers,0,1
17242.0,108,84,2889.28,3,4,4,344,Regular,2,At Risk Customers,0,1
17243.0,1,1073,20203.58,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
17244.0,53,120,1826.04,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
17245.0,205,25,371.63,2,2,2,222,Regular,2,At Risk Customers,0,1
17246.0,547,6,38.92,1,1,1,111,Regular,1,Loyal Customers,0,1
17247.0,15,54,280.09000000000003,5,3,1,531,Loyal Customer,2,At Risk Customers,0,0
17248.0,120,104,500.54,3,4,2,342,Regular,2,At Risk Customers,0,1
17249.0,429,27,68.03,1,2,1,121,Regular,1,Loyal Customers,0,1
17250.0,4,56,381.97,5,3,2,532,Loyal Customer,2,At Risk Customers,0,0
17251.0,363,78,798.98,2,4,3,243,Regular,1,Loyal Customers,0,1
17252.0,117,86,348.91,3,4,2,342,Regular,2,At Risk Customers,0,1
17253.0,18,18,178.26,5,2,1,521,Loyal Customer,2,At Risk Customers,0,0
17254.0,5,147,469.48,5,4,2,542,Loyal Customer,2,At Risk Customers,0,0
17255.0,41,182,781.7,4,5,3,453,Loyal Customer,2,At Risk Customers,0,0
17256.0,107,31,498.93,3,2,2,322,Regular,2,At Risk Customers,0,1
17257.0,436,14,189.78,1,1,1,111,Regular,1,Loyal Customers,0,1
17258.0,397,55,417.3,2,3,2,232,Regular,1,Loyal Customers,0,1
17259.0,148,230,1452.39,3,5,4,354,Regular,2,At Risk Customers,0,1
17260.0,411,6,120.95,1,1,1,111,Regular,1,Loyal Customers,0,1
17261.0,510,43,221.59,1,3,1,131,Regular,1,Loyal Customers,0,1
17262.0,52,19,2488.76,4,2,4,424,Loyal Customer,2,At Risk Customers,0,0
17263.0,208,23,63.440000000000005,2,2,1,221,Regular,2,At Risk Customers,0,1
17264.0,424,74,268.28,1,3,1,131,Regular,1,Loyal Customers,0,1
17265.0,139,122,550.01,3,4,2,342,Regular,2,At Risk Customers,0,1
17266.0,2,119,501.72,5,4,2,542,Loyal Customer,2,At Risk Customers,0,0
17267.0,127,37,317.2,3,3,2,332,Regular,2,At Risk Customers,0,1
17268.0,108,30,1733.89,3,2,4,324,Regular,2,At Risk Customers,0,1
17269.0,386,125,491.81,2,4,2,242,Regular,1,Loyal Customers,0,1
17270.0,469,48,601.45,1,3,2,132,Regular,1,Loyal Customers,0,1
17271.0,736,48,204.3,1,3,1,131,Regular,1,Loyal Customers,0,1
17272.0,42,114,2148.63,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
17273.0,424,12,141.12,1,1,1,111,Regular,1,Loyal Customers,0,1
17274.0,35,77,573.22,4,4,2,442,Loyal Customer,2,At Risk Customers,0,0
17275.0,383,23,114.1,2,2,1,221,Regular,1,Loyal Customers,0,1
17276.0,402,53,502.49,2,3,2,232,Regular,1,Loyal Customers,0,1
17277.0,228,69,1065.35,2,3,3,233,Regular,2,At Risk Customers,0,1
17278.0,241,17,271.24,2,2,1,221,Regular,2,At Risk Customers,0,1
17279.0,58,9,187.83,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
17280.0,438,6,118.86,1,1,1,111,Regular,1,Loyal Customers,0,1
17281.0,374,6,797.85,2,1,3,213,Regular,1,Loyal Customers,0,1
17282.0,130,204,2308.54,3,5,4,354,Regular,2,At Risk Customers,0,1
17283.0,379,15,188.46,2,1,1,211,Regular,1,Loyal Customers,0,1
17284.0,60,373,2788.06,3,5,4,354,Regular,2,At Risk Customers,0,0
17285.0,628,44,407.94,1,3,2,132,Regular,1,Loyal Customers,0,1
17286.0,22,90,389.18,4,4,2,442,Loyal Customer,2,At Risk Customers,0,0
17287.0,26,463,3826.86,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17288.0,9,288,2468.43,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
17289.0,32,266,2041.8,4,5,4,454,Loyal Customer,2,At Risk Customers,0,0
17290.0,4,196,1487.96,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
17291.0,308,1,550.8000000000001,2,1,2,212,Regular,1,Loyal Customers,0,1
17292.0,472,15,271.75,1,1,1,111,Regular,1,Loyal Customers,0,1
17293.0,8,241,3750.63,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
17294.0,669,17,467.79,1,2,2,122,Regular,1,Loyal Customers,0,1
17295.0,29,68,547.0,4,3,2,432,Loyal Customer,2,At Risk Customers,0,0
17296.0,730,33,338.13,1,2,2,122,Regular,1,Loyal Customers,0,1
17297.0,17,49,128.18,5,3,1,531,Loyal Customer,2,At Risk Customers,0,0
17298.0,101,69,954.26,3,3,3,333,Regular,2,At Risk Customers,0,1
17299.0,12,113,993.23,5,4,3,543,Loyal Customer,2,At Risk Customers,0,0
17300.0,391,44,393.64,2,3,2,232,Regular,1,Loyal Customers,0,1
17301.0,21,113,294.39,4,4,2,442,Loyal Customer,2,At Risk Customers,0,0
17302.0,15,79,1135.63,5,4,3,543,Loyal Customer,2,At Risk Customers,0,0
17303.0,361,53,250.04,2,3,1,231,Regular,1,Loyal Customers,0,1
17304.0,534,5,111.5,1,1,1,111,Regular,1,Loyal Customers,0,1
17305.0,649,9,2135.46,1,1,4,114,Regular,1,Loyal Customers,0,1
17306.0,11,72,9782.35,5,3,5,535,Loyal Customer,2,At Risk Customers,0,0
17307.0,395,48,3999.89,2,3,5,235,Regular,1,Loyal Customers,0,1
17308.0,393,7,4511.76,2,1,5,215,Regular,1,Loyal Customers,0,1
17309.0,95,36,320.39,3,2,2,322,Regular,2,At Risk Customers,0,1
17310.0,387,2,1025.1,2,1,3,213,Regular,1,Loyal Customers,0,1
17311.0,78,127,3566.56,3,4,5,345,Regular,2,At Risk Customers,0,0
17312.0,139,14,644.3,3,1,3,313,Regular,2,At Risk Customers,0,1
17313.0,31,24,2328.84,4,2,4,424,Loyal Customer,2,At Risk Customers,0,0
17314.0,25,256,4904.43,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17315.0,2,747,9599.58,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
17316.0,420,35,124.45,1,2,1,121,Regular,1,Loyal Customers,0,1
17317.0,46,9,2600.34,4,1,4,414,Loyal Customer,2,At Risk Customers,0,0
17318.0,725,17,157.32999999999998,1,2,1,121,Regular,1,Loyal Customers,0,1
17319.0,669,3,29.1,1,1,1,111,Regular,1,Loyal Customers,0,1
17320.0,100,152,2444.85,3,4,4,344,Regular,2,At Risk Customers,0,1
17321.0,8,271,1665.21,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
17322.0,376,177,922.59,2,5,3,253,Regular,1,Loyal Customers,0,1
17323.0,15,331,1551.04,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
17324.0,18,145,2171.07,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
17325.0,280,39,609.5699999999999,2,3,3,233,Regular,1,Loyal Customers,0,1
17326.0,408,86,312.35,2,4,2,242,Regular,1,Loyal Customers,0,1
17327.0,410,4,152.35,2,1,1,211,Regular,1,Loyal Customers,0,1
17328.0,673,6,104.7,1,1,1,111,Regular,1,Loyal Customers,0,1
17329.0,14,104,998.53,5,4,3,543,Loyal Customer,2,At Risk Customers,0,0
17330.0,23,8,423.8,4,1,2,412,Loyal Customer,2,At Risk Customers,0,0
17331.0,124,1,175.2,3,1,1,311,Regular,2,At Risk Customers,0,1
17332.0,528,95,838.27,1,4,3,143,Regular,1,Loyal Customers,0,1
17333.0,86,28,494.25,3,2,2,322,Regular,2,At Risk Customers,0,0
17334.0,302,31,635.1500000000001,2,2,3,223,Regular,1,Loyal Customers,0,1
17335.0,384,36,497.04,2,2,2,222,Regular,1,Loyal Customers,0,1
17336.0,472,1,81.12,1,1,1,111,Regular,1,Loyal Customers,0,1
17337.0,151,521,1981.06,3,5,4,354,Regular,2,At Risk Customers,0,1
17338.0,17,1305,11889.33,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
17339.0,94,10,302.36,3,1,2,312,Regular,2,At Risk Customers,0,1
17340.0,30,678,19617.95,4,5,5,455,Loyal Customer,0,VIP Customers,0,0
17341.0,157,219,1272.21,3,5,4,354,Regular,2,At Risk Customers,0,1
17342.0,380,35,1227.54,2,2,4,224,Regular,1,Loyal Customers,0,1
17343.0,355,80,1259.94,2,4,4,244,Regular,1,Loyal Customers,0,1
17344.0,46,67,457.36,4,3,2,432,Loyal Customer,2,At Risk Customers,0,0
17345.0,15,209,1586.63,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
17346.0,4,923,4998.61,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
17347.0,86,1,228.96,3,1,1,311,Regular,2,At Risk Customers,0,0
17348.0,15,443,2442.29,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
17349.0,179,85,772.41,3,4,3,343,Regular,2,At Risk Customers,0,1
17350.0,8,143,1893.701,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
17351.0,36,69,1988.23,4,3,4,434,Loyal Customer,2,At Risk Customers,0,0
17352.0,696,5,36.25,1,1,1,111,Regular,1,Loyal Customers,0,1
17353.0,129,14,3242.0,3,1,5,315,Regular,2,At Risk Customers,0,1
17354.0,51,101,3133.96,4,4,5,445,Loyal Customer,2,At Risk Customers,0,0
17355.0,386,33,273.31,2,2,1,221,Regular,1,Loyal Customers,0,1
17356.0,312,86,946.47,2,4,3,243,Regular,1,Loyal Customers,0,1
17357.0,24,44,384.39,4,3,2,432,Loyal Customer,2,At Risk Customers,0,0
17358.0,303,146,861.01,2,4,3,243,Regular,1,Loyal Customers,0,1
17359.0,11,38,284.46,5,3,1,531,Loyal Customer,2,At Risk Customers,0,0
17360.0,17,229,1200.51,5,5,3,553,Loyal Customer,2,At Risk Customers,0,0
17361.0,49,57,871.7900000000001,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
17362.0,239,144,1024.04,2,4,3,243,Regular,2,At Risk Customers,0,1
17363.0,395,35,920.46,2,2,3,223,Regular,1,Loyal Customers,0,1
17364.0,1,904,11972.92,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
17365.0,13,794,8184.49,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
17366.0,432,131,1077.24,1,4,3,143,Regular,1,Loyal Customers,0,1
17367.0,238,33,167.55,2,2,1,221,Regular,2,At Risk Customers,0,1
17368.0,23,226,2758.29,4,5,4,454,Loyal Customer,2,At Risk Customers,0,0
17369.0,456,1,979.2,1,1,3,113,Regular,1,Loyal Customers,0,1
17370.0,73,33,446.18,3,2,2,322,Regular,2,At Risk Customers,0,0
17371.0,17,144,655.37,5,4,3,543,Loyal Customer,2,At Risk Customers,0,0
17372.0,41,648,4347.31,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17373.0,40,91,1167.5,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
17374.0,219,42,727.11,2,3,3,233,Regular,2,At Risk Customers,0,1
17375.0,199,86,660.55,2,4,3,243,Regular,2,At Risk Customers,0,1
17376.0,71,55,453.64,3,3,2,332,Regular,2,At Risk Customers,0,0
17377.0,24,1712,17644.27,4,5,5,455,Loyal Customer,0,VIP Customers,0,0
17378.0,374,1,10.95,2,1,1,211,Regular,1,Loyal Customers,0,1
17379.0,11,78,389.72,5,4,2,542,Loyal Customer,2,At Risk Customers,0,0
17380.0,434,10,645.0,1,1,3,113,Regular,1,Loyal Customers,0,1
17381.0,9,163,36398.65,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
17382.0,65,18,902.28,3,2,3,323,Regular,2,At Risk Customers,0,0
17383.0,4,51,304.09000000000003,5,3,2,532,Loyal Customer,2,At Risk Customers,0,0
17384.0,19,20,507.55,5,2,2,522,Loyal Customer,2,At Risk Customers,0,0
17385.0,15,45,256.11,5,3,1,531,Loyal Customer,2,At Risk Customers,0,0
17386.0,8,38,2812.77,5,3,4,534,Loyal Customer,2,At Risk Customers,0,0
17387.0,20,76,746.81,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
17388.0,78,55,2675.37,3,3,4,334,Regular,2,At Risk Customers,0,0
17389.0,1,429,57215.33,5,5,5,555,Loyal Customer,0,VIP Customers,1,0
17390.0,421,12,149.3,1,1,1,111,Regular,1,Loyal Customers,0,1
17391.0,164,3,508.8,3,1,2,312,Regular,2,At Risk Customers,0,1
17392.0,307,70,585.92,2,3,2,232,Regular,1,Loyal Customers,0,1
17393.0,411,48,381.15,1,3,2,132,Regular,1,Loyal Customers,0,1
17394.0,219,4,203.87,2,1,1,211,Regular,2,At Risk Customers,0,1
17395.0,508,3,97.5,1,1,1,111,Regular,1,Loyal Customers,0,1
17396.0,39,47,8409.6,4,3,5,435,Loyal Customer,2,At Risk Customers,0,0
17397.0,22,134,1198.28,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
17398.0,115,38,653.38,3,3,3,333,Regular,2,At Risk Customers,0,1
17400.0,126,469,4623.28,3,5,5,355,Regular,2,At Risk Customers,0,1
17401.0,541,12,114.85,1,1,1,111,Regular,1,Loyal Customers,0,1
17402.0,5,178,4635.56,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
17403.0,36,45,382.87,4,3,2,432,Loyal Customer,2,At Risk Customers,0,0
17404.0,4,292,47781.12,5,5,5,555,Loyal Customer,0,VIP Customers,1,0
17405.0,1,82,1031.41,5,4,3,543,Loyal Customer,2,At Risk Customers,0,0
17406.0,333,238,4186.95,2,5,5,255,Regular,1,Loyal Customers,0,1
17407.0,412,23,552.9,1,2,2,122,Regular,1,Loyal Customers,0,1
17408.0,163,8,316.09000000000003,3,1,2,312,Regular,2,At Risk Customers,0,1
17409.0,185,104,7793.51,3,4,5,345,Regular,2,At Risk Customers,0,1
17410.0,16,64,1214.72,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
17411.0,12,75,1425.38,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
17412.0,3,228,4220.22,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
17413.0,405,10,560.14,2,1,2,212,Regular,1,Loyal Customers,0,1
17414.0,44,21,2249.52,4,2,4,424,Loyal Customer,2,At Risk Customers,0,0
17415.0,80,14,507.84,3,1,2,312,Regular,2,At Risk Customers,0,0
17416.0,30,597,17298.45,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17417.0,549,16,164.18,1,2,1,121,Regular,1,Loyal Customers,0,1
17418.0,42,42,670.0600000000001,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
17419.0,11,299,6126.25,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
17420.0,50,50,953.58,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
17421.0,386,58,1059.41,2,3,3,233,Regular,1,Loyal Customers,0,1
17422.0,16,205,3594.76,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
17423.0,46,43,1118.95,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
17425.0,19,43,759.1700000000001,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
17426.0,8,427,8077.77,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
17427.0,72,2,100.8,3,1,1,311,Regular,2,At Risk Customers,0,0
17428.0,1,720,31466.76,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
17429.0,128,95,1357.46,3,4,4,344,Regular,2,At Risk Customers,0,1
17430.0,33,37,622.57,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
17431.0,313,43,403.3,2,3,2,232,Regular,1,Loyal Customers,0,1
17432.0,18,274,1728.99,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
17433.0,88,93,569.96,3,4,2,342,Regular,2,At Risk Customers,0,0
17434.0,2,134,2373.82,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
17435.0,411,15,331.35,1,1,2,112,Regular,1,Loyal Customers,0,1
17436.0,2,17,534.0600000000001,5,2,2,522,Loyal Customer,2,At Risk Customers,0,0
17437.0,530,52,369.68,1,3,2,132,Regular,1,Loyal Customers,0,1
17438.0,254,71,1422.77,2,3,4,234,Regular,2,At Risk Customers,0,1
17439.0,656,8,325.74,1,1,2,112,Regular,1,Loyal Customers,0,1
17440.0,157,6,323.58,3,1,2,312,Regular,2,At Risk Customers,0,1
17441.0,732,21,293.35,1,2,2,122,Regular,1,Loyal Customers,0,1
17442.0,37,283,4620.3,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
17443.0,220,1,534.24,2,1,2,212,Regular,2,At Risk Customers,0,1
17444.0,148,135,2940.04,3,4,5,345,Regular,2,At Risk Customers,0,1
17446.0,177,9,120.9,3,1,1,311,Regular,2,At Risk Customers,0,1
17447.0,40,36,541.53,4,2,2,422,Loyal Customer,2,At Risk Customers,0,0
17448.0,497,1115,14523.67,1,5,5,155,Regular,0,VIP Customers,-1,1
17449.0,2,584,4868.15,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
17450.0,8,420,244784.25,5,5,5,555,Loyal Customer,0,VIP Customers,-1,0
17451.0,1,100,1721.4,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
17453.0,18,19,486.72,5,2,2,522,Loyal Customer,2,At Risk Customers,0,0
17454.0,192,126,1547.94,2,4,4,244,Regular,2,At Risk Customers,0,1
17455.0,204,8,131.7,2,1,1,211,Regular,2,At Risk Customers,0,1
